,date,precip_in,mean_temp_c,month,year,p,eto_zone_8,ETo,wy,annual_precip,mean_annual_precip,precip_percent,precip_percent_lag1,soil_water,water_into_soil,excess_water,runoff,water_cap_percent,deep_fault_flow,pond_et,pond_area,pond_volume,pond_elev,direct_rainfall,gw_storage,gw_in_seep,gw_seep_percent,gw_in,gw_out_et,gw_out_bottom,not_root_water,ins,outs
0,1975-10-01,2.52,14.83333333,10,1975,0.25,3.41,3.7793564469292225,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,
1,1975-11-01,0.63,10.88888889,11,1975,0.225382292,1.8,2.4883891143913255,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,6.822333488622884,32.9,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,1975-12-01,0.38,9.722222222000001,12,1975,0.215382292,0.93,2.1182784239412724,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,5.8076133456389885,32.9,0.0,0.0,2.060921624917167,0,0,0,0.0,0.6600491157608156,0.0,0.0,2.060921624917167,7.4823826043837
3,1976-01-01,0.24,9.555555556,1,1976,0.225382292,1.24,2.1778051278181767,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,5.970815725434834,32.9,0.0,0.0,1.301634710474,0,0,0,0.20159279137494354,0.5618766745809571,0.0,0.0,1.5032275018489436,6.369490020219946
4,1976-02-01,1.19,9.333333332999999,2,1976,0.245382292,1.68,2.314702014572209,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,6.367582895074388,33.01115835206742,0.03277858415067669,0.00027915206445860595,6.453938772766917,0,0,0,0.12732176297364853,0.5776662261550554,0.0,0.0,6.581260535740566,6.548481951589889
5,1976-03-01,2.21,9.555555556,3,1976,0.27,3.41,2.6089333784524107,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,11.359186461895042,52.247496493604665,5.7052261942126865,0.04858738446410012,12.026382686455202,0,0,0,0.6313037414110073,0.6160527723302368,0.0016031503995758466,0.0,12.65768642786621,6.9852388178042
6,1976-04-01,1.34,9.722222222000001,4,1976,0.294617708,4.8,2.89755637927481,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,12.599801563880094,52.18107914932179,5.685640922677532,0.0484205905306926,11.54123450629883,0,0,0,1.1763824623865742,1.098981894162649,0.27903388416286534,0.0,12.717616968685403,12.737202240220558
7,1976-05-01,0.0,16.27777778,5,1976,0.314617708,6.2,5.225892525920862,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,14.327655341899698,32.9,0.0,0.0,0.0,0,0,0,1.1289268121154834,1.219009286905955,0.2780759984975464,0.0,1.1289268121154834,14.096886849283596
8,1976-06-01,0.17,17.94444444,6,1976,0.329235416,6.9,6.035818075723015,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,16.548201224273935,32.9,0.0,0.0,0.9219912532524168,0,0,0,0.0,1.3861761895863502,0.0,0.0,0.9219912532524168,15.713831531486049
9,1976-07-01,0.0,20.72222222,7,1976,0.324617708,7.44,6.883107309693871,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,18.871185874077362,32.9,0.0,0.0,0.0,0,0,0,0.09018624877300106,1.6010102120819711,0.0,0.0,0.09018624877300106,18.149211436355905
10,1976-08-01,1.01,18.77777778,8,1976,0.304617708,6.51,5.846863807951088,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,16.030151606799233,32.9,0.0,0.0,5.477712739911417,0,0,0,0.0,1.8257550104102331,0.0,0.0,5.477712739911417,20.696940884487596
11,1976-09-01,1.74,19.94444444,9,1976,0.28,5.1,5.711966785032579,1976,11.43,23.113095238095237,0.4945248519186196,1.0,0.0,0.0,0.0,0.0,1.0,0,15.660308935630985,32.9,0.0,0.0,9.4368516509365,0,0,0,0.5358124191807709,1.5508897961708121,0.0,0.0,9.972664070117272,17.581041402970044
12,1976-10-01,1.07,17.94444444,10,1976,0.25,3.41,4.583208384029845,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,12.565629652881825,32.9,0.0,0.0,5.803121417529917,0,0,0,0.4564873758590682,1.5151081492486393,0.0,0.0,6.259608793388986,17.175417084879623
13,1976-11-01,1.41,14.16666667,11,1976,0.225382292,1.8,3.2519080815195296,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,8.915647990166043,32.9,0.0,0.0,7.6471039240347505,0,0,0,0.2807135012466684,1.2157032128660565,0.0,0.0,7.927817425281419,13.781332865747881
14,1976-12-01,1.06,8.444444444,12,1976,0.215382292,0.93,1.8338415758793953,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,5.027782320536009,32.9,0.0,0.0,5.748886637926834,0,0,0,0.36991218388579666,0.8625737194110183,0.0,0.0,6.11879882181263,9.778221709577062
15,1977-01-01,1.78,8.833333332999999,1,1977,0.225382292,1.24,2.0095721349939972,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,8.01838505384718,47.88114791731702,4.417669104915171,0.037622169556295895,9.653790769348834,0,0,0,0.2780900105808117,0.4864293544784665,0.0,0.0,9.931880779929646,5.514211675014475
16,1977-02-01,1.31,11.38888889,2,1977,0.245382292,1.68,2.836008310689888,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,12.755919662915193,53.97411403133238,6.214374424676889,0.0529234405608548,10.33993553438967,0,0,0,0.46698133852249507,0.7757650624156001,0.2160614368876705,0.0,10.806916872912167,9.01021155315045
17,1977-03-01,2.75,8.888888889,3,1977,0.27,3.41,2.4228990728496664,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.32710092715033356,0.32710092715033356,0.0,0.0,0.9278360465927044,0,18.267587312810157,90.47469216119646,16.977733628243225,0.14458737358411966,24.468097238883733,0,0,0,0.5001721138826064,1.14505494116673,0.30393554511807686,0.0,24.968269352766338,14.2049101492
18,1977-04-01,0.13,13.5,4,1977,0.294617708,4.8,4.047868739684465,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,11.097906794634907,32.9,0.0,0.0,1.938886773776624,0,0,0,1.1835915106002661,1.7673578802635892,0.830354975824925,0.0,3.12247828437689,20.86530016889867
19,1977-05-01,1.53,10.66666667,5,1977,0.314617708,6.2,3.401355993043555,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,9.325384347594412,32.9,0.0,0.0,8.297921279271751,0,0,0,0.09378947218708392,1.0737035324952038,0.0,0.0,8.391710751458834,12.17161032713011
20,1977-06-01,0.0,19.88888889,6,1977,0.329235416,6.9,6.69745939513404,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,18.362201174992496,32.9,0.0,0.0,0.0,0,0,0,0.40139407187607723,0.9022150123596343,0.0,0.0,0.40139407187607723,10.227599359954047
21,1977-07-01,0.0,20.94444444,7,1977,0.324617708,7.44,6.957662901372935,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,19.075592454597462,32.9,0.0,0.0,0.0,0,0,0,0.0,1.7765116098747713,0.0,0.0,0.0,20.138712784867266
22,1977-08-01,0.0,21.83333333,8,1977,0.304617708,6.51,6.808843406960051,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,18.667579007415473,32.9,0.0,0.0,0.0,0,0,0,0.0,1.8455309980474512,0.0,0.0,0.0,20.921123452644913
23,1977-09-01,0.57,18.83333333,9,1977,0.28,5.1,5.390426010399035,1977,11.610000000000001,23.113095238095237,0.50231264486222,0.4945248519186196,0.0,0.0,0.0,0.0,1.0,0,14.77875131184402,32.9,0.0,0.0,3.0913824373757497,0,0,0,0.0,1.8060563937232705,0.0,0.0,3.0913824373757497,20.473635401138743
24,1977-10-01,0.27,17.61111111,10,1977,0.25,3.41,4.497081391599574,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,0.0,0.0,0.0,0.0,1.0,0,12.329498148635498,32.9,0.0,0.0,1.4643390492832502,0,0,0,0.15189391233105842,1.4298189544235642,0.0,0.0,1.6162329616143087,16.208570266267586
25,1977-11-01,1.95,12.88888889,11,1977,0.225382292,1.8,2.9542650940181105,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,0.0,0.0,0.0,0.0,1.0,0,8.099610132766319,32.9,0.0,0.0,10.57578202260125,0,0,0,0.07194974794629085,1.1928578930292333,0.0,0.0,10.647731770547542,13.52235604166473
26,1977-12-01,4.87,11.16666667,12,1977,0.215382292,0.93,2.4398157311815596,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,2.4301842688184405,2.4301842688184405,0.0,0.0,0.4638605708825855,0,19.423256164476744,95.5314251789191,18.468872581512333,0.15728635152917905,26.412337666701585,0,0,0,0.5196370685009893,0.3634920209239244,0.0,0.0,26.931974735202576,8.463102153690244
27,1978-01-01,8.79,9.777777777999999,1,1978,0.225382292,1.24,2.229569125502722,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,4.532746775999999,2.1025625071815583,4.457868367315719,209519.8132638388,0.0,0,12057.390070289892,64895.35542471883,209657.6791789954,7.747817365549783,138.42582277166323,0,0,0,1.2977602685127274,0.0,0.9032843005867185,0.0,209659.53684687894,20.326540465063463
28,1978-02-01,4.54,9.777777777999999,2,1978,0.245382292,1.68,2.427416889470152,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,4.532746775999999,0.0,2.112583110529848,99291.40619490284,0.0,0,15994.529037661123,79069.38,299572.4676801453,9.0,48568.13755685157,0,0,0,6.801500692448291,0.0,10254.036312395521,0.0,147866.34525244686,22311.426382685415
29,1978-03-01,5.29,12.38888889,3,1978,0.27,3.41,3.399579177054788,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,4.532746775999999,0.0,1.8904208229452122,88849.77867842496,0.0,0,22400.21814921936,79069.38,299572.4676801453,9.0,68951.86019325665,0,0,0,2386.377155718608,0.0,14651.631048360356,0.0,160188.0160274002,30646.16008602148
30,1978-04-01,4.76,10.22222222,4,1978,0.294617708,4.8,3.0498036028287316,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,4.532746775999999,0.0,1.7101963971712681,80379.2306670496,0.0,0,20095.506666452842,79069.38,299572.4676801453,9.0,62043.63979582262,0,0,0,3387.9236941478785,0.0,14651.631048360356,0.0,145810.7941570201,37051.849197579715
31,1978-05-01,0.02,16.0,5,1978,0.314617708,6.2,5.135568934443887,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,0.0,0.0,0.0,0.0,1.0,0,31883.160909842412,74499.61938044537,266190.3024564492,8.56328072490074,260.68756216732197,0,0,0,3048.4908854714367,1944.205956521655,14651.631048360356,0.0,3309.178447638759,36691.34367133486
32,1978-06-01,0.0,18.27777778,6,1978,0.329235416,6.9,6.149242303852178,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,0.0,0.0,0.0,0.0,1.0,0,33959.27889481218,66270.17225885889,218216.3485329306,7.879690738172874,0.0,0,0,0,12.808785233073264,3084.64137692706,13018.960421982172,0.0,12.808785233073264,47986.762708751645
33,1978-07-01,0.0,21.5,7,1978,0.324617708,7.44,7.144051883925587,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,0.0,0.0,0.0,0.0,1.0,0,34754.240617248615,58377.35982088333,170298.93965542386,7.110575068531228,0.0,0,0,0,0.0,3285.5022469621645,10672.627735732382,0.0,0.0,47917.40887750672
34,1978-08-01,0.0,21.55555556,8,1978,0.304617708,6.51,6.721390718430725,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,0.0,0.0,0.0,0.0,1.0,0,28233.212075726857,50406.018501454295,123853.22502081042,6.253911121010378,0.0,0,0,0,0.0,3362.413436195715,8329.06058116911,0.0,0.0,46445.71463461344
35,1978-09-01,0.37,18.94444444,9,1978,0.28,5.1,5.422580087573003,1978,30.86,23.113095238095237,1.3351738346639197,0.50231264486222,0.0,0.0,0.0,0.0,1.0,0,19914.854536351042,44070.94972813441,89905.46669992463,5.53933175411423,3074.440554757649,0,0,0,0.0,2731.515059583038,6057.471740333556,0.0,3074.440554757649,37022.198875643444
36,1978-10-01,0.0,19.88888889,10,1978,0.25,3.41,5.0856158463326135,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,0.0,0.0,0.0,0.0,1.0,0,15847.189894019624,37392.96959784526,64068.27465026045,4.901990913586242,0.0,0,0,0,401.52947901735973,1926.7281714012342,4397.138820929263,0.0,401.52947901735973,26238.72152868154
37,1978-11-01,2.25,10.94444444,11,1978,0.225382292,1.8,2.5013301125313028,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,0.0,0.0,0.0,0.0,1.0,0,7370.412675183255,35359.168171806916,57423.71215665902,4.7158551341339825,13869.29725197219,0,0,0,0.0,1533.1885628699695,3133.4812886840236,0.0,13869.29725197219,20513.85974557362
38,1978-12-01,1.37,7.555555556,12,1978,0.215382292,0.93,1.6359724644164575,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,0.0,0.0,0.0,0.0,1.0,0,4774.855491123981,35023.97940048811,56328.628482477725,4.685178283181724,7985.545498670035,0,0,0,1811.3642468394642,713.0748412049558,2808.505903302593,0.0,9796.9097455095,10891.993419690803
39,1979-01-01,5.21,7.055555556,1,1979,0.225382292,1.24,1.5954601532846957,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,3.6145398467153043,3.6145398467153043,0.0,0.0,0.20257185646160947,0,5531.243392046589,41602.36817441535,79828.68777167785,5.298604660676704,30080.509899087487,0,0,0,1042.9318331715663,93.5799156585209,2754.9470362764073,0.0,31123.441732259053,7623.382443058909
40,1979-02-01,5.34,8.055555556,2,1979,0.245382292,1.68,1.9906467498429417,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,4.532746775999999,0.9182069292846946,2.4311463208723634,114263.87708100109,0.0,0,11179.671079656211,67393.19920345445,225207.54623699826,7.987412252088621,36621.93536764948,0,0,0,3928.5883897368863,0.0,3904.2989810204735,0.0,154814.40083838746,9435.542373067063
41,1979-03-01,3.31,10.38888889,3,1979,0.27,3.41,2.8414762605256048,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,4.532746775999999,0.0,0.4685237394743953,22020.615755296578,0.0,0,17653.68456042737,74554.27929070305,266589.5938651779,8.568504420050674,36772.744867347734,0,0,0,4782.914604097416,0.0,11014.556518905843,0.0,63576.27522674172,22194.227598562054
42,1979-04-01,1.25,11.16666667,4,1979,0.294617708,4.8,3.3373816946058645,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,2.4453650813941343,0.0,0.0,0.0,0.4605114288885802,0,20233.297397879025,72751.51330966422,255276.08860534764,8.413991641863275,15362.5946268921,0,0,0,4802.6106947409635,786.5368671687174,13038.489153867238,0.0,20165.205321633064,31478.710581463325
43,1979-05-01,0.59,16.5,5,1979,0.314617708,6.2,5.298151397801783,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,0.0,0.0,0.0,0.0,1.0,0,30101.471668924973,68178.05549629439,229682.2916135753,8.051767970078899,7075.807754355165,0,0,0,2006.3925475303674,1957.5369745068585,12485.162921271987,0.0,9082.200301885532,34675.99729365787
44,1979-06-01,0.0,19.55555556,6,1979,0.329235416,6.9,6.584035170407605,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,0.0,0.0,0.0,0.0,1.0,0,33519.425567850005,61092.18684342151,186359.26234249247,7.379285219447888,0.0,0,0,0,924.1178518923047,2912.2659851363696,11233.4094689138,0.0,924.1178518923047,44247.14712297515
45,1979-07-01,0.19,21.33333333,7,1979,0.324617708,7.44,7.088135188488791,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,0.0,0.0,0.0,0.0,1.0,0,31664.754473448094,53607.478353187165,142395.81141607277,6.612052291772839,1913.4682215666783,0,0,0,0.0,3242.947188636447,9114.546391499924,0.0,1913.4682215666783,45876.91914798638
46,1979-08-01,0.0,19.72222222,8,1979,0.304617708,6.51,6.14420295587705,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,0.0,0.0,0.0,0.0,1.0,0,23666.462864471727,46222.033421277454,100953.08838879073,5.779826240413291,0.0,0,0,0,249.90364407371237,3063.5109271390297,6964.361270768653,0.0,249.90364407371237,41692.62667135578
47,1979-09-01,0.0,22.0,9,1979,0.28,5.1,6.30681721998565,1979,19.51,23.113095238095237,0.844110224053567,1.3351738346639197,0.0,0.0,0.0,0.0,1.0,0,20550.68328670498,39101.84659529754,70059.47455824373,5.060699466185266,0.0,0,0,0,0.0,2289.689871204744,4937.461094870519,0.0,0.0,30893.61383054699
